2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  5:__eventlogger	__fail-count           	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  5:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  5:__eventlogger	__execute-count        	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__process-latency      	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__receive              	{arrival_rate_secs=0.10638297872340426, overflow=0, read_pos=15, write_pos=16, sojourn_time_ms=9400.0, capacity=1024, population=1}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__ack-count            	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__execute-latency      	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__fail-count           	{}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,303 1039460  1478206870	localhost:6701	  4:__eventlogger	__execute-count        	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__emit-count           	{__metrics=0}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__process-latency      	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__receive              	{arrival_rate_secs=0.10574177857671566, overflow=0, read_pos=15, write_pos=16, sojourn_time_ms=9457.0, capacity=1024, population=1}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__transfer-count       	{__metrics=0}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__ack-count            	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__execute-latency      	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__fail-count           	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  3:__acker    	__execute-count        	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__emit-count           	{__metrics=20}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__process-latency      	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__receive              	{arrival_rate_secs=0.10574177857671566, overflow=0, read_pos=15, write_pos=16, sojourn_time_ms=9457.0, capacity=1024, population=1}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__transfer-count       	{__metrics=20}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__ack-count            	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__execute-latency      	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__fail-count           	{}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,358 1039515  1478206870	localhost:6701	  1:__acker    	__execute-count        	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__process-latency      	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__receive              	{arrival_rate_secs=0.10574177857671566, overflow=0, read_pos=15, write_pos=16, sojourn_time_ms=9457.0, capacity=1024, population=1}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__ack-count            	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__execute-latency      	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__fail-count           	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  6:__eventlogger	__execute-count        	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__emit-count           	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__process-latency      	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__receive              	{arrival_rate_secs=0.10574177857671566, overflow=0, read_pos=15, write_pos=16, sojourn_time_ms=9457.0, capacity=1024, population=1}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__transfer-count       	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__ack-count            	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__execute-latency      	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__fail-count           	{}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=15, write_pos=15, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:01:10,359 1039516  1478206870	localhost:6701	  2:__acker    	__execute-count        	{}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__emit-count           	{default=920}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__receive              	{arrival_rate_secs=14.756570443774235, overflow=0, read_pos=17487, write_pos=17488, sojourn_time_ms=67.76642335766424, capacity=1024, population=1}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__transfer-count       	{default=920}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__ack-count            	{word:default=100}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__fail-count           	{}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__sendqueue            	{arrival_rate_secs=14.258459684707299, overflow=0, read_pos=17487, write_pos=17487, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,258 1094415  1478206925	localhost:6703	  9:exclaim1   	__execute-count        	{word:default=120}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__emit-count           	{default=1440, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__process-latency      	{exclaim1:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__receive              	{arrival_rate_secs=18.20336062042223, overflow=0, read_pos=22222, write_pos=22223, sojourn_time_ms=54.934911242603555, capacity=1024, population=1}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__transfer-count       	{default=0, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__ack-count            	{exclaim1:default=80}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__execute-latency      	{exclaim1:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__fail-count           	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 11:exclaim2   	__execute-count        	{exclaim1:default=160}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	uptimeSecs             	1094.495
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__transfer-count       	{__metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__ack-count            	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__recv-iconnection     	{dequeuedMessages=0, enqueued={}}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	newWorkerEvent         	0
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__send-iconnection     	{6701/2dc10ebb-b5ac-4db2-85f8-f2b19dee2797={reconnects=0, src=/10.74.126.36:60386, pending=0, dest=localhost/10.74.126.36:6701, sent=11, lostOnSend=0}}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__fail-count           	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	GC/PSMarkSweep         	{count=0, timeMs=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	startTimeSecs          	1.478205830844E9
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__emit-count           	{__metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	memory/nonHeap         	{unusedBytes=1138136, virtualFreeBytes=-54108713, initBytes=2555904, committedBytes=55246848, maxBytes=-1, usedBytes=54108712}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__process-latency      	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__receive              	{arrival_rate_secs=0.1077121930202499, overflow=0, read_pos=16, write_pos=17, sojourn_time_ms=9283.999999999998, capacity=1024, population=1}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__transfer             	{arrival_rate_secs=0.0, overflow=0, read_pos=186, write_pos=186, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	GC/PSScavenge          	{count=18, timeMs=24}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__execute-latency      	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	memory/heap            	{unusedBytes=101108064, virtualFreeBytes=797362528, initBytes=268435456, committedBytes=146800640, maxBytes=843055104, usedBytes=45692576}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	 -1:__system   	__execute-count        	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__emit-count           	{default=980, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__receive              	{arrival_rate_secs=17.126238690219733, overflow=0, read_pos=17596, write_pos=17597, sojourn_time_ms=58.38993710691824, capacity=1024, population=1}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__transfer-count       	{default=980, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__ack-count            	{word:default=120}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__fail-count           	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__sendqueue            	{arrival_rate_secs=17.807122849139656, overflow=0, read_pos=17596, write_pos=17596, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  8:exclaim1   	__execute-count        	{word:default=140}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__emit-count           	{default=960, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__receive              	{arrival_rate_secs=17.449375269280484, overflow=0, read_pos=17514, write_pos=17515, sojourn_time_ms=57.30864197530864, capacity=1024, population=1}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__transfer-count       	{default=960, __metrics=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__ack-count            	{word:default=60}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__fail-count           	{}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__sendqueue            	{arrival_rate_secs=16.659975913287838, overflow=0, read_pos=17514, write_pos=17514, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,259 1094416  1478206925	localhost:6703	  7:exclaim1   	__execute-count        	{word:default=80}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__emit-count           	{default=1480}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__process-latency      	{exclaim1:default=1.0}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__receive              	{arrival_rate_secs=19.092566770352892, overflow=0, read_pos=22458, write_pos=22459, sojourn_time_ms=52.376404494382015, capacity=1024, population=1}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__transfer-count       	{default=0}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__ack-count            	{exclaim1:default=20}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__execute-latency      	{exclaim1:default=1.0}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__fail-count           	{}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,298 1094455  1478206925	localhost:6703	 10:exclaim2   	__execute-count        	{exclaim1:default=120}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__complete-latency     	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__emit-count           	{default=600, __metrics=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__receive              	{arrival_rate_secs=0.21381227282446014, overflow=0, read_pos=52, write_pos=53, sojourn_time_ms=4677.0, capacity=1024, population=1}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__transfer-count       	{default=600, __metrics=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__ack-count            	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__fail-count           	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__sendqueue            	{arrival_rate_secs=9.729187562688065, overflow=1, read_pos=10524, write_pos=10524, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__skipped-inactive     	0
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__skipped-max-spout    	0
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 17:word       	__skipped-throttle     	0
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__complete-latency     	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__emit-count           	{default=580, __metrics=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__receive              	{arrival_rate_secs=0.21381227282446014, overflow=0, read_pos=52, write_pos=53, sojourn_time_ms=4677.0, capacity=1024, population=1}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__transfer-count       	{default=580, __metrics=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__ack-count            	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__fail-count           	{}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__sendqueue            	{arrival_rate_secs=9.657009657009658, overflow=1, read_pos=10527, write_pos=10527, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__skipped-inactive     	0
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__skipped-max-spout    	0
2016-11-03 16:02:05,328 1094485  1478206925	localhost:6703	 16:word       	__skipped-throttle     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__complete-latency     	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__emit-count           	{default=580, __metrics=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__receive              	{arrival_rate_secs=0.21381227282446014, overflow=0, read_pos=52, write_pos=53, sojourn_time_ms=4677.0, capacity=1024, population=1}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__transfer-count       	{default=580, __metrics=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__ack-count            	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__fail-count           	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__sendqueue            	{arrival_rate_secs=9.70291087326198, overflow=1, read_pos=10526, write_pos=10526, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__skipped-inactive     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__skipped-max-spout    	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 13:word       	__skipped-throttle     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__complete-latency     	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__emit-count           	{default=560}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__receive              	{arrival_rate_secs=0.21381227282446014, overflow=0, read_pos=52, write_pos=53, sojourn_time_ms=4677.0, capacity=1024, population=1}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__transfer-count       	{default=560}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__ack-count            	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__fail-count           	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__sendqueue            	{arrival_rate_secs=9.716518080737254, overflow=1, read_pos=10525, write_pos=10525, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__skipped-inactive     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__skipped-max-spout    	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 14:word       	__skipped-throttle     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__complete-latency     	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__emit-count           	{default=600, __metrics=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__receive              	{arrival_rate_secs=0.21381227282446014, overflow=0, read_pos=52, write_pos=53, sojourn_time_ms=4677.0, capacity=1024, population=1}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__transfer-count       	{default=600, __metrics=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__ack-count            	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__fail-count           	{}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__sendqueue            	{arrival_rate_secs=9.722361431291972, overflow=1, read_pos=10527, write_pos=10527, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__skipped-inactive     	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__skipped-max-spout    	0
2016-11-03 16:02:05,329 1094486  1478206925	localhost:6703	 15:word       	__skipped-throttle     	0
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	uptimeSecs             	1099.546
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__transfer-count       	{__metrics=20}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__ack-count            	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__recv-iconnection     	{dequeuedMessages=0, enqueued={/10.74.126.36:60386=11}}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	newWorkerEvent         	0
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__send-iconnection     	{6703/2dc10ebb-b5ac-4db2-85f8-f2b19dee2797={reconnects=0, src=/10.74.126.36:60383, pending=0, dest=localhost/10.74.126.36:6703, sent=0, lostOnSend=0}}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__fail-count           	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	GC/PSMarkSweep         	{count=0, timeMs=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	startTimeSecs          	1.478205830843E9
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__emit-count           	{__metrics=20}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	memory/nonHeap         	{unusedBytes=914440, virtualFreeBytes=-53808121, initBytes=2555904, committedBytes=54722560, maxBytes=-1, usedBytes=53808120}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__process-latency      	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__receive              	{arrival_rate_secs=0.1063264221158958, overflow=0, read_pos=16, write_pos=17, sojourn_time_ms=9405.000000000002, capacity=1024, population=1}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__transfer             	{arrival_rate_secs=0.0, overflow=0, read_pos=-1, write_pos=-1, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	GC/PSScavenge          	{count=3, timeMs=4}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__execute-latency      	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	memory/heap            	{unusedBytes=124916016, virtualFreeBytes=789188912, initBytes=268435456, committedBytes=170917888, maxBytes=835190784, usedBytes=46001872}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	 -1:__system   	__execute-count        	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__process-latency      	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__receive              	{arrival_rate_secs=0.1063264221158958, overflow=0, read_pos=16, write_pos=17, sojourn_time_ms=9405.000000000002, capacity=1024, population=1}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__ack-count            	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__execute-latency      	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__fail-count           	{}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:10,307 1099464  1478206930	localhost:6701	  5:__eventlogger	__execute-count        	{}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__process-latency      	{}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__receive              	{arrival_rate_secs=0.1063264221158958, overflow=0, read_pos=16, write_pos=17, sojourn_time_ms=9405.000000000002, capacity=1024, population=1}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__ack-count            	{}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__execute-latency      	{}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__fail-count           	{}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:02:10,308 1099465  1478206930	localhost:6701	  4:__eventlogger	__execute-count        	{}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__emit-count           	{__metrics=0}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__process-latency      	{}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__receive              	{arrival_rate_secs=0.10574177857671566, overflow=0, read_pos=16, write_pos=17, sojourn_time_ms=9457.0, capacity=1024, population=1}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__transfer-count       	{__metrics=0}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__ack-count            	{}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__execute-latency      	{}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__fail-count           	{}
2016-11-03 16:02:10,360 1099517  1478206930	localhost:6701	  3:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=16, write_pos=16, sojourn_time_ms=0.0, capacity=1024, population=0}
